"class_id","student_id","GPT_base","GPT_tutor","control","prev_gpa","beta_base_assisted","beta_tutor_assisted","beta_base_unassisted","beta_tutor_unassisted","scores_assisted","scores_unassisted"
2,30,0,1,0,0.935712583688857,0.169988277098825,0.346043431582823,-0.0555020744786739,-0.0222481440609675,0.66285053652416,0.309561612463218
2,31,0,1,0,0.737036766590073,0.169988277098825,0.346043431582823,-0.0555020744786739,-0.0222481440609675,0.582306939559839,0.307699991056001
2,32,0,1,0,0.656959196838365,0.169988277098825,0.346043431582823,-0.0555020744786739,-0.0222481440609675,0.648791078015924,0.256393059988831
2,33,0,1,0,0.914724505974749,0.169988277098825,0.346043431582823,-0.0555020744786739,-0.0222481440609675,0.565782567885255,0.289702893976805
2,34,0,1,0,0.77550281861673,0.169988277098825,0.346043431582823,-0.0555020744786739,-0.0222481440609675,0.619464582348603,0.220835969397052
2,35,0,1,0,0.794985404099902,0.169988277098825,0.346043431582823,-0.0555020744786739,-0.0222481440609675,0.657093582468291,0.305090355421728
2,36,0,1,0,0.922750578794874,0.169988277098825,0.346043431582823,-0.0555020744786739,-0.0222481440609675,0.517141271163087,0.323234097647645
2,37,0,1,0,0.768751453222995,0.169988277098825,0.346043431582823,-0.0555020744786739,-0.0222481440609675,0.681591169659167,0.250318410872471
2,38,0,1,0,0.749870215157276,0.169988277098825,0.346043431582823,-0.0555020744786739,-0.0222481440609675,0.635212666746942,0.262663454172607
2,39,0,1,0,0.967807948881931,0.169988277098825,0.346043431582823,-0.0555020744786739,-0.0222481440609675,0.580170192805707,0.329891187407636
2,40,0,1,0,0.839968892305773,0.169988277098825,0.346043431582823,-0.0555020744786739,-0.0222481440609675,0.63228194761882,0.327905326800294
3,41,0,1,0,0.962176357005886,0.116620271368702,0.397343715947857,-0.0591781352296754,0.0177984888061577,0.690644113992459,0.371441253361935
3,42,0,1,0,0.634314656654873,0.116620271368702,0.397343715947857,-0.0591781352296754,0.0177984888061577,0.614102290559771,0.365238436076636
3,43,0,1,0,0.729690706460595,0.116620271368702,0.397343715947857,-0.0591781352296754,0.0177984888061577,0.692096177171648,0.398004440863585
3,44,0,1,0,0.725163924149026,0.116620271368702,0.397343715947857,-0.0591781352296754,0.0177984888061577,0.746055069063951,0.329272779547291
3,45,0,1,0,0.830872805805175,0.116620271368702,0.397343715947857,-0.0591781352296754,0.0177984888061577,0.687672380008078,0.253907700994307
3,46,0,1,0,0.77867793413818,0.116620271368702,0.397343715947857,-0.0591781352296754,0.0177984888061577,0.731064224144359,0.343924986354538
3,47,0,1,0,0.899629457081268,0.116620271368702,0.397343715947857,-0.0591781352296754,0.0177984888061577,0.751941340760299,0.404026766677976
3,48,0,1,0,0.622287977957021,0.116620271368702,0.397343715947857,-0.0591781352296754,0.0177984888061577,0.696417189800348,0.314764059898645
3,49,0,1,0,0.746988254426615,0.116620271368702,0.397343715947857,-0.0591781352296754,0.0177984888061577,0.632725101430873,0.266284723319168
3,50,0,1,0,0.75139008623979,0.116620271368702,0.397343715947857,-0.0591781352296754,0.0177984888061577,0.681333558169373,0.32402420127915
3,51,0,1,0,0.811240432497802,0.116620271368702,0.397343715947857,-0.0591781352296754,0.0177984888061577,0.705530967018956,0.357471980382453
3,52,0,1,0,0.867918723911235,0.116620271368702,0.397343715947857,-0.0591781352296754,0.0177984888061577,0.646556849581273,0.333767218347923
3,53,0,1,0,0.754356546023996,0.116620271368702,0.397343715947857,-0.0591781352296754,0.0177984888061577,0.69634547748698,0.330527162212984
3,54,0,1,0,0.759224206723014,0.116620271368702,0.397343715947857,-0.0591781352296754,0.0177984888061577,0.643211253972283,0.425513447990427
3,55,0,1,0,0.896556329707122,0.116620271368702,0.397343715947857,-0.0591781352296754,0.0177984888061577,0.749247196600659,0.364376312263133
3,56,0,1,0,0.802876963893122,0.116620271368702,0.397343715947857,-0.0591781352296754,0.0177984888061577,0.54964397951233,0.301978647600287
3,57,0,1,0,0.96837880147175,0.116620271368702,0.397343715947857,-0.0591781352296754,0.0177984888061577,0.635493126516246,0.33677149028024
3,58,0,1,0,0.702462462246455,0.116620271368702,0.397343715947857,-0.0591781352296754,0.0177984888061577,0.734785332037537,0.403676202548631
3,59,0,1,0,0.937089582148454,0.116620271368702,0.397343715947857,-0.0591781352296754,0.0177984888061577,0.763403900405921,0.4197228819413
3,60,0,1,0,0.675600605900877,0.116620271368702,0.397343715947857,-0.0591781352296754,0.0177984888061577,0.665807517014173,0.291094886289701
4,61,0,0,1,0.834452131172895,0.136581224087444,0.369446707064261,-0.0743533729904658,-0.00728444239735268,0.275724107485256,0.32960034841506
4,62,0,0,1,0.794514270619357,0.136581224087444,0.369446707064261,-0.0743533729904658,-0.00728444239735268,0.223614952681933,0.38350360116971
4,63,0,0,1,0.77629089247292,0.136581224087444,0.369446707064261,-0.0743533729904658,-0.00728444239735268,0.241341344380518,0.342011534939652
4,64,0,0,1,0.917837529050951,0.136581224087444,0.369446707064261,-0.0743533729904658,-0.00728444239735268,0.355428407877691,0.297567761802541
4,65,0,0,1,0.87787859434464,0.136581224087444,0.369446707064261,-0.0743533729904658,-0.00728444239735268,0.266929714654075,0.269081065900073
4,66,0,0,1,0.801159943274112,0.136581224087444,0.369446707064261,-0.0743533729904658,-0.00728444239735268,0.245721431656596,0.315682586233701
4,67,0,0,1,0.837454458718758,0.136581224087444,0.369446707064261,-0.0743533729904658,-0.00728444239735268,0.305398659798758,0.328402288510961
4,68,0,0,1,0.766576842721033,0.136581224087444,0.369446707064261,-0.0743533729904658,-0.00728444239735268,0.169997393312243,0.282964382748651
4,69,0,0,1,0.714520331750087,0.136581224087444,0.369446707064261,-0.0743533729904658,-0.00728444239735268,0.35043237483287,0.281599658416282
4,70,0,0,1,0.839856902131776,0.136581224087444,0.369446707064261,-0.0743533729904658,-0.00728444239735268,0.234869650604755,0.400517439109151
4,71,0,0,1,0.899390771110081,0.136581224087444,0.369446707064261,-0.0743533729904658,-0.00728444239735268,0.278445460114117,0.212857583473
4,72,0,0,1,0.779350547406712,0.136581224087444,0.369446707064261,-0.0743533729904658,-0.00728444239735268,0.268743688341556,0.371446033564219
4,73,0,0,1,0.846129214379362,0.136581224087444,0.369446707064261,-0.0743533729904658,-0.00728444239735268,0.21514243617737,0.394296436530417
4,74,0,0,1,0.746748567634359,0.136581224087444,0.369446707064261,-0.0743533729904658,-0.00728444239735268,0.213975566651388,0.253072314511106
4,75,0,0,1,0.732351173917297,0.136581224087444,0.369446707064261,-0.0743533729904658,-0.00728444239735268,0.304216449384575,0.248437177513649
4,76,0,0,1,0.814313337555748,0.136581224087444,0.369446707064261,-0.0743533729904658,-0.00728444239735268,0.337986298086174,0.267560113927468
4,77,0,0,1,0.961562116662726,0.136581224087444,0.369446707064261,-0.0743533729904658,-0.00728444239735268,0.307783777659574,0.228630446458852
4,78,0,0,1,0.796443537098777,0.136581224087444,0.369446707064261,-0.0743533729904658,-0.00728444239735268,0.332130902788281,0.325054129893593
4,79,0,0,1,0.756777998926846,0.136581224087444,0.369446707064261,-0.0743533729904658,-0.00728444239735268,0.318418425999129,0.420531871960276
4,80,0,0,1,0.658220025127844,0.136581224087444,0.369446707064261,-0.0743533729904658,-0.00728444239735268,0.28530976236995,0.353068634743263
5,81,1,0,0,0.706398772389525,0.176675810671743,0.321526788583315,-0.00707415113779438,-0.0135343217166735,0.441746739810469,0.242190565574399
5,82,1,0,0,0.676282265923636,0.176675810671743,0.321526788583315,-0.00707415113779438,-0.0135343217166735,0.481310434065404,0.392372663176991
5,83,1,0,0,0.727792235194894,0.176675810671743,0.321526788583315,-0.00707415113779438,-0.0135343217166735,0.560268645943942,0.253105447535912
5,84,1,0,0,0.695628095087274,0.176675810671743,0.321526788583315,-0.00707415113779438,-0.0135343217166735,0.526558147267705,0.312831488773349
5,85,1,0,0,0.860562299281132,0.176675810671743,0.321526788583315,-0.00707415113779438,-0.0135343217166735,0.441360319721864,0.306048641600753
5,86,1,0,0,0.797801667763603,0.176675810671743,0.321526788583315,-0.00707415113779438,-0.0135343217166735,0.498429531538991,0.341501759758069
5,87,1,0,0,0.679457410694952,0.176675810671743,0.321526788583315,-0.00707415113779438,-0.0135343217166735,0.442840134042916,0.409803937547731
5,88,1,0,0,0.732218627126457,0.176675810671743,0.321526788583315,-0.00707415113779438,-0.0135343217166735,0.493525231429874,0.356069481047544
5,89,1,0,0,0.83749906652406,0.176675810671743,0.321526788583315,-0.00707415113779438,-0.0135343217166735,0.530874481628155,0.312003071433742
5,90,1,0,0,0.88762773964578,0.176675810671743,0.321526788583315,-0.00707415113779438,-0.0135343217166735,0.477912982028601,0.311943929937807
5,91,1,0,0,0.895674275862505,0.176675810671743,0.321526788583315,-0.00707415113779438,-0.0135343217166735,0.459326494551721,0.313162539908104
5,92,1,0,0,0.814824388783814,0.176675810671743,0.321526788583315,-0.00707415113779438,-0.0135343217166735,0.442194362400591,0.249634395677572
5,93,1,0,0,0.756467740992091,0.176675810671743,0.321526788583315,-0.00707415113779438,-0.0135343217166735,0.376441967911618,0.257529305678706
5,94,1,0,0,0.926532704772103,0.176675810671743,0.321526788583315,-0.00707415113779438,-0.0135343217166735,0.354869788917907,0.361439808204848
5,95,1,0,0,0.789471080979144,0.176675810671743,0.321526788583315,-0.00707415113779438,-0.0135343217166735,0.441429603248585,0.321349635431889
5,96,1,0,0,0.895328212958022,0.176675810671743,0.321526788583315,-0.00707415113779438,-0.0135343217166735,0.531831213771755,0.25319996769709
5,97,1,0,0,0.807337513950444,0.176675810671743,0.321526788583315,-0.00707415113779438,-0.0135343217166735,0.484306893819385,0.406001909827719
5,98,1,0,0,0.780787730219967,0.176675810671743,0.321526788583315,-0.00707415113779438,-0.0135343217166735,0.437460915236378,0.270820975856191
5,99,1,0,0,0.808365123159704,0.176675810671743,0.321526788583315,-0.00707415113779438,-0.0135343217166735,0.464954398531942,0.356629592802717
5,100,1,0,0,0.824937106909396,0.176675810671743,0.321526788583315,-0.00707415113779438,-0.0135343217166735,0.471993823913245,0.362138135435512
6,101,0,1,0,0.630120944481299,0.112518653015091,0.384590372562865,-0.0804044603072984,0.0195467479624878,0.682852584742681,0.291239471470173
6,102,0,1,0,0.991136572234166,0.112518653015091,0.384590372562865,-0.0804044603072984,0.0195467479624878,0.676403064505656,0.309874592118843
6,103,0,1,0,0.905405396090576,0.112518653015091,0.384590372562865,-0.0804044603072984,0.0195467479624878,0.622926901418022,0.274670219971422
6,104,0,1,0,0.699164174037116,0.112518653015091,0.384590372562865,-0.0804044603072984,0.0195467479624878,0.584096005847947,0.380814080609053
6,105,0,1,0,0.629917827099359,0.112518653015091,0.384590372562865,-0.0804044603072984,0.0195467479624878,0.610847305182793,0.33784444697337
6,106,0,1,0,0.867040204701258,0.112518653015091,0.384590372562865,-0.0804044603072984,0.0195467479624878,0.65448161460032,0.292093798199286
6,107,0,1,0,0.901902110976818,0.112518653015091,0.384590372562865,-0.0804044603072984,0.0195467479624878,0.773078000134771,0.316514368641998
6,108,0,1,0,0.915174287671594,0.112518653015091,0.384590372562865,-0.0804044603072984,0.0195467479624878,0.703687073567886,0.290089045045477
6,109,0,1,0,0.853586169106168,0.112518653015091,0.384590372562865,-0.0804044603072984,0.0195467479624878,0.689470910941004,0.392033898069156
6,110,0,1,0,0.807457492962781,0.112518653015091,0.384590372562865,-0.0804044603072984,0.0195467479624878,0.579657243822141,0.232438729925452
6,111,0,1,0,0.866601746427315,0.112518653015091,0.384590372562865,-0.0804044603072984,0.0195467479624878,0.774522892049864,0.318245968237396
6,112,0,1,0,0.732251934451245,0.112518653015091,0.384590372562865,-0.0804044603072984,0.0195467479624878,0.661982805259351,0.299009516444028
6,113,0,1,0,0.753538302569326,0.112518653015091,0.384590372562865,-0.0804044603072984,0.0195467479624878,0.731799159617106,0.295044873048131
6,114,0,1,0,0.741245689442208,0.112518653015091,0.384590372562865,-0.0804044603072984,0.0195467479624878,0.640554582642588,0.373206279142005
6,115,0,1,0,0.805344082659513,0.112518653015091,0.384590372562865,-0.0804044603072984,0.0195467479624878,0.620594539620252,0.325081700087837
6,116,0,1,0,0.710025843112506,0.112518653015091,0.384590372562865,-0.0804044603072984,0.0195467479624878,0.687805884231154,0.359244517572087
6,117,0,1,0,0.782887272477571,0.112518653015091,0.384590372562865,-0.0804044603072984,0.0195467479624878,0.652693783066941,0.363082187282866
6,118,0,1,0,0.927059731753004,0.112518653015091,0.384590372562865,-0.0804044603072984,0.0195467479624878,0.689197485554277,0.39936756099112
6,119,0,1,0,0.92866107239498,0.112518653015091,0.384590372562865,-0.0804044603072984,0.0195467479624878,0.715459535210235,0.273449658827925
6,120,0,1,0,0.71646177306209,0.112518653015091,0.384590372562865,-0.0804044603072984,0.0195467479624878,0.725881902271109,0.439689329566677
7,121,0,1,0,0.858410415329529,0.105170312058653,0.375372599261451,-0.0520441214252173,-0.00545516852035191,0.723977462742003,0.317449245755736
7,122,0,1,0,0.754613945014334,0.105170312058653,0.375372599261451,-0.0520441214252173,-0.00545516852035191,0.717561606728623,0.350198493911544
7,123,0,1,0,0.557953288552101,0.105170312058653,0.375372599261451,-0.0520441214252173,-0.00545516852035191,0.66129581209116,0.331160722754585
7,124,0,1,0,0.938582087108181,0.105170312058653,0.375372599261451,-0.0520441214252173,-0.00545516852035191,0.675243266141987,0.207077778461844
7,125,0,1,0,0.893506961552488,0.105170312058653,0.375372599261451,-0.0520441214252173,-0.00545516852035191,0.607607958417652,0.327464242366058
7,126,0,1,0,0.713891176659577,0.105170312058653,0.375372599261451,-0.0520441214252173,-0.00545516852035191,0.681044813412838,0.341818541503841
7,127,0,1,0,0.602723893494894,0.105170312058653,0.375372599261451,-0.0520441214252173,-0.00545516852035191,0.665422637809798,0.400097953977408
7,128,0,1,0,0.755674870919914,0.105170312058653,0.375372599261451,-0.0520441214252173,-0.00545516852035191,0.766597813711225,0.242962870373683
7,129,0,1,0,0.926620473982654,0.105170312058653,0.375372599261451,-0.0520441214252173,-0.00545516852035191,0.618527981918672,0.334470117237838
7,130,0,1,0,0.880752155853242,0.105170312058653,0.375372599261451,-0.0520441214252173,-0.00545516852035191,0.639431059134627,0.283033706970224
7,131,0,1,0,0.810962894921472,0.105170312058653,0.375372599261451,-0.0520441214252173,-0.00545516852035191,0.689089915939433,0.312150965718226
7,132,0,1,0,0.635561486571581,0.105170312058653,0.375372599261451,-0.0520441214252173,-0.00545516852035191,0.594066744042523,0.312402913462116
7,133,0,1,0,0.953386816971979,0.105170312058653,0.375372599261451,-0.0520441214252173,-0.00545516852035191,0.714076431680816,0.271561957651978
7,134,0,1,0,0.930054985807666,0.105170312058653,0.375372599261451,-0.0520441214252173,-0.00545516852035191,0.735083474153357,0.289743390365687
7,135,0,1,0,0.899126188986731,0.105170312058653,0.375372599261451,-0.0520441214252173,-0.00545516852035191,0.644938947041129,0.333075651577286
7,136,0,1,0,0.727119943275342,0.105170312058653,0.375372599261451,-0.0520441214252173,-0.00545516852035191,0.533595260755831,0.365029251617796
7,137,0,1,0,0.888418392938216,0.105170312058653,0.375372599261451,-0.0520441214252173,-0.00545516852035191,0.708159636722997,0.261927406133785
7,138,0,1,0,0.740512484161325,0.105170312058653,0.375372599261451,-0.0520441214252173,-0.00545516852035191,0.746078463624723,0.3065022915101
7,139,0,1,0,0.770557351234968,0.105170312058653,0.375372599261451,-0.0520441214252173,-0.00545516852035191,0.644455005838198,0.2905354444058
7,140,0,1,0,0.688494334492423,0.105170312058653,0.375372599261451,-0.0520441214252173,-0.00545516852035191,0.670807165053528,0.286403982029816
8,141,1,0,0,0.862951959931853,0.127705523964122,0.393251717503519,-0.0338796152447493,0.0124086175233666,0.359042115337752,0.298120779991523
8,142,1,0,0,0.763198569309977,0.127705523964122,0.393251717503519,-0.0338796152447493,0.0124086175233666,0.416350795542714,0.344033473703359
8,143,1,0,0,0.920085587572947,0.127705523964122,0.393251717503519,-0.0338796152447493,0.0124086175233666,0.455317580435056,0.340419909640776
8,144,1,0,0,0.916468311825454,0.127705523964122,0.393251717503519,-0.0338796152447493,0.0124086175233666,0.389210522271017,0.247154737936648
8,145,1,0,0,0.730218460914094,0.127705523964122,0.393251717503519,-0.0338796152447493,0.0124086175233666,0.31037016863118,0.268188977103844
8,146,1,0,0,0.989322259688692,0.127705523964122,0.393251717503519,-0.0338796152447493,0.0124086175233666,0.457528281805492,0.298714321313655
8,147,1,0,0,0.971197828717016,0.127705523964122,0.393251717503519,-0.0338796152447493,0.0124086175233666,0.495509771899426,0.346554484681719
8,148,1,0,0,0.766842641771759,0.127705523964122,0.393251717503519,-0.0338796152447493,0.0124086175233666,0.395907291156888,0.386678348287893
8,149,1,0,0,0.880538494537279,0.127705523964122,0.393251717503519,-0.0338796152447493,0.0124086175233666,0.411374510240146,0.344440970371466
8,150,1,0,0,0.725689777069226,0.127705523964122,0.393251717503519,-0.0338796152447493,0.0124086175233666,0.426498234576037,0.327543817007562
8,151,1,0,0,0.742234249721028,0.127705523964122,0.393251717503519,-0.0338796152447493,0.0124086175233666,0.432279325721358,0.247105442265847
8,152,1,0,0,0.589321471322773,0.127705523964122,0.393251717503519,-0.0338796152447493,0.0124086175233666,0.43799188442371,0.316497772095194
8,153,1,0,0,0.940938043023566,0.127705523964122,0.393251717503519,-0.0338796152447493,0.0124086175233666,0.353193549593968,0.291284205433634
8,154,1,0,0,0.857623749795452,0.127705523964122,0.393251717503519,-0.0338796152447493,0.0124086175233666,0.380603022180605,0.220202501799576
8,155,1,0,0,0.873991242845888,0.127705523964122,0.393251717503519,-0.0338796152447493,0.0124086175233666,0.444574777417744,0.424764522338944
8,156,1,0,0,0.717480107143403,0.127705523964122,0.393251717503519,-0.0338796152447493,0.0124086175233666,0.409847789893007,0.238957964662069
8,157,1,0,0,0.662931881771245,0.127705523964122,0.393251717503519,-0.0338796152447493,0.0124086175233666,0.388837796868742,0.386310631603358
8,158,1,0,0,0.927334160406828,0.127705523964122,0.393251717503519,-0.0338796152447493,0.0124086175233666,0.407051372969422,0.204005280809783
8,159,1,0,0,0.649902469345227,0.127705523964122,0.393251717503519,-0.0338796152447493,0.0124086175233666,0.393631449164028,0.239119887280145
8,160,1,0,0,0.821947382714096,0.127705523964122,0.393251717503519,-0.0338796152447493,0.0124086175233666,0.398653470196664,0.303029162953218
9,161,0,1,0,0.734781085865586,0.188331287660135,0.347101640970283,-0.0622858255060361,0.0072990382425268,0.662126547626197,0.353596767038397
9,162,0,1,0,0.794772348403282,0.188331287660135,0.347101640970283,-0.0622858255060361,0.0072990382425268,0.646369076754618,0.258935907377679
9,163,0,1,0,0.78981796851709,0.188331287660135,0.347101640970283,-0.0622858255060361,0.0072990382425268,0.6381625275129,0.295407628485221
9,164,0,1,0,0.767407581069668,0.188331287660135,0.347101640970283,-0.0622858255060361,0.0072990382425268,0.622614717731891,0.385508994870462
9,165,0,1,0,0.754576086169208,0.188331287660135,0.347101640970283,-0.0622858255060361,0.0072990382425268,0.746548933145827,0.339511751037547
9,166,0,1,0,0.57162679612688,0.188331287660135,0.347101640970283,-0.0622858255060361,0.0072990382425268,0.648518489412788,0.269456268055382
9,167,0,1,0,0.827951975286338,0.188331287660135,0.347101640970283,-0.0622858255060361,0.0072990382425268,0.603864351218514,0.240842089020222
9,168,0,1,0,0.771597349750907,0.188331287660135,0.347101640970283,-0.0622858255060361,0.0072990382425268,0.65101127872102,0.306103283866304
9,169,0,1,0,0.888923073184709,0.188331287660135,0.347101640970283,-0.0622858255060361,0.0072990382425268,0.606126615482402,0.312695696130882
9,170,0,1,0,0.732022433461885,0.188331287660135,0.347101640970283,-0.0622858255060361,0.0072990382425268,0.683689722097863,0.253776461284055
9,171,0,1,0,0.695921537554498,0.188331287660135,0.347101640970283,-0.0622858255060361,0.0072990382425268,0.719587430304039,0.391567121391522
9,172,0,1,0,0.707248234120776,0.188331287660135,0.347101640970283,-0.0622858255060361,0.0072990382425268,0.647782169341695,0.294690862637943
9,173,0,1,0,0.827817890244747,0.188331287660135,0.347101640970283,-0.0622858255060361,0.0072990382425268,0.63840552961958,0.34065380708981
9,174,0,1,0,0.861988227781078,0.188331287660135,0.347101640970283,-0.0622858255060361,0.0072990382425268,0.625438097420291,0.294973309530649
9,175,0,1,0,0.641515285075471,0.188331287660135,0.347101640970283,-0.0622858255060361,0.0072990382425268,0.664376797349833,0.303383168878912
9,176,0,1,0,0.741220291699684,0.188331287660135,0.347101640970283,-0.0622858255060361,0.0072990382425268,0.558437440159015,0.21514077929431
9,177,0,1,0,0.86185056357963,0.188331287660135,0.347101640970283,-0.0622858255060361,0.0072990382425268,0.603711428780952,0.309046095636133
9,178,0,1,0,0.868492713214161,0.188331287660135,0.347101640970283,-0.0622858255060361,0.0072990382425268,0.627385538027244,0.252232391852205
9,179,0,1,0,0.848305844417954,0.188331287660135,0.347101640970283,-0.0622858255060361,0.0072990382425268,0.679973796144564,0.29441349579143
9,180,0,1,0,0.800260660914374,0.188331287660135,0.347101640970283,-0.0622858255060361,0.0072990382425268,0.592871613129778,0.303851262159943
10,181,1,0,0,0.744085955281402,0.0918012119610051,0.391251242355216,-0.0623059260648845,-0.0136073568940752,0.397879150959481,0.270590252074158
10,182,1,0,0,0.819953491728686,0.0918012119610051,0.391251242355216,-0.0623059260648845,-0.0136073568940752,0.424519555835024,0.207550435041777
10,183,1,0,0,0.882213898608906,0.0918012119610051,0.391251242355216,-0.0623059260648845,-0.0136073568940752,0.36820799813214,0.240594972098372
10,184,1,0,0,0.68703782892378,0.0918012119610051,0.391251242355216,-0.0623059260648845,-0.0136073568940752,0.353508925565705,0.189596388878572
10,185,1,0,0,0.781921172838452,0.0918012119610051,0.391251242355216,-0.0623059260648845,-0.0136073568940752,0.353263000085671,0.322652607076636
10,186,1,0,0,0.748478325113019,0.0918012119610051,0.391251242355216,-0.0623059260648845,-0.0136073568940752,0.309397083355302,0.143527342841121
10,187,1,0,0,0.722144916213639,0.0918012119610051,0.391251242355216,-0.0623059260648845,-0.0136073568940752,0.399364468175572,0.224668229201225
10,188,1,0,0,0.982473287603679,0.0918012119610051,0.391251242355216,-0.0623059260648845,-0.0136073568940752,0.421533109950234,0.252466094860402
10,189,1,0,0,0.688497734763338,0.0918012119610051,0.391251242355216,-0.0623059260648845,-0.0136073568940752,0.423612381766527,0.248409435927342
10,190,1,0,0,0.953620315815276,0.0918012119610051,0.391251242355216,-0.0623059260648845,-0.0136073568940752,0.34127233621691,0.211324528985064
10,191,1,0,0,0.649741970504483,0.0918012119610051,0.391251242355216,-0.0623059260648845,-0.0136073568940752,0.391245894408324,0.239944476766901
10,192,1,0,0,0.786752936426855,0.0918012119610051,0.391251242355216,-0.0623059260648845,-0.0136073568940752,0.316263239288346,0.242909143628993
10,193,1,0,0,0.934312848793995,0.0918012119610051,0.391251242355216,-0.0623059260648845,-0.0136073568940752,0.493250697797626,0.276186575185431
10,194,1,0,0,0.735537410185476,0.0918012119610051,0.391251242355216,-0.0623059260648845,-0.0136073568940752,0.281981561910707,0.24014251123269
10,195,1,0,0,0.987713983859815,0.0918012119610051,0.391251242355216,-0.0623059260648845,-0.0136073568940752,0.382978485962237,0.319856181212045
10,196,1,0,0,0.553570396199139,0.0918012119610051,0.391251242355216,-0.0623059260648845,-0.0136073568940752,0.409096382934958,0.373058208183497
10,197,1,0,0,0.881196114928179,0.0918012119610051,0.391251242355216,-0.0623059260648845,-0.0136073568940752,0.372383792455655,0.264197883847923
10,198,1,0,0,0.941608729783324,0.0918012119610051,0.391251242355216,-0.0623059260648845,-0.0136073568940752,0.390011272569799,0.326253420159989
